timestamp,tweet_text,all_hashtags
,"booktuber | designer | hockey mom | booksandlala@gmail.com | profile art by amellien_05 | 
80K friends!! ⬇️",
2019-11-06 13:36:51,@Ali2571994 For sure. That doesn't mean I agree with the structure of the contest though!,[]
2019-11-06 06:21:01,@HennieBooks @Steffilouise11 sounds totally fair and unbiased to me!,[]
2019-11-06 06:18:56,"@Steffilouise11 they say ""we analyze statistics from the millions of books added, rated, and reviewed on Goodreads""… https://t.co/DzV9CTIG9n",[]
2019-11-06 06:11:48,honestly still a mood in 2019 #GoodreadsChoice https://t.co/xZh4bfkpU8,['GoodreadsChoice']
2019-11-04 21:06:03,RT @lottydoes: “losing/taking virginity”  - turns sex into an object - places pressure on the decision - you don’t actually lose or take an…,[]
2019-11-04 03:03:14,@insanereader CALEB,[]
2019-11-01 12:44:31,@chandlerainsley For REAL. New video idea where we read each other's most hated books? 😂,[]
2019-11-01 04:51:58,@chandlerainsley It's the goddamn silent patient ISN'T IT,[]
2019-11-01 04:48:41,Update: it's now been removed as a YA selection https://t.co/JkQsxFLoif,[]
2019-11-01 04:45:26,@chandlerainsley Acascuse me?,[]
2019-11-01 02:06:31,"RT @jskylerinc: If teenagers want a piece of candy tonight, just give it to them please. The world is shitty enough.",[]
2019-10-31 23:56:08,@LBardugo @bookofthemonth Thanks so much for making noise about this Leigh. I'm thrilled Ninth House is still avail… https://t.co/EfwCGr00Qq,[]
2019-10-31 22:18:08,@myreadingisodd Damn right you did,[]
2019-10-31 21:43:53,"@livreadsalatte Definitely not a glitch, just a sad avoidable oversight. I hope they fix it asap before unsuspectin… https://t.co/Og8XPc4pxb",[]
2019-10-31 21:03:12,"@kimberlymharri2 @bookofthemonth She has written many young adult novels, yes! This is not one of them unfortunately.",[]
2019-10-31 20:31:53,"@elise_moser @bookofthemonth It is listed as 1 of the 5 November selections for both the adult options, as well as the young adult options.",[]
2019-10-31 19:17:21,"An article from @bustle with @LBardugo on her ""adult debut"" https://t.co/g1FSMKLVz7 https://t.co/RFfSfYA7I2",[]
2019-10-31 19:13:34,A list of book blog reviews with personal opinions on content warnings that may be helpful to you  1.… https://t.co/yCuGSVWwFo,[]
2019-10-31 19:07:29,Following are some links you may want to check out before deciding if this book is appropriate for you or your teen… https://t.co/E57dXgpufA,[]
2019-10-31 19:04:46,"Warning to the parents etc buying @bookofthemonth YA for their young teens, who've entrusted the company to select… https://t.co/KKaDvMc0hs",[]
2019-10-31 18:51:47,@StephWritesOkay Interesting. I see Ninth House listed as one of their adult titles weird why they'd have it in bot… https://t.co/GQ1s9HdOC3,[]
2019-10-31 18:47:21,@StephWritesOkay Where did you see it? Their website is down for me? 🧐 https://t.co/TbFNQh2C5q,[]
2019-10-31 18:43:23,@StephWritesOkay They did this with Ten Thousand Doors of January last month too. They really don't care hey,[]
2019-10-31 00:49:45,"no big deal, just read 3 books in 3 days and have a new favourite of the year 👽 https://t.co/8TKS4IdqsY https://t.co/OeqQYpp87s",[]
2019-10-31 00:45:18,@keelinrita I totally have that on my list of someday videos! Just need to figure out what I want to do with it! #greatminds,['greatminds']
2019-10-30 23:20:05,@myreadingisodd OoooooooOoooOoooooooo 😍😍😍,[]
2019-10-29 23:31:50,@thatdisneychik I'm currently on the hunt for a photo of my husband at 15 years old with a full beard just for you 😆,[]
2019-10-29 23:03:35,@oliviagatwood Did I write this,[]
2019-10-29 22:45:30,For those of you not around 2 years ago 😆 https://t.co/J4HswAKsyr,[]
2019-10-29 22:42:27,7 days 'til Call Down the Hawk https://t.co/GEeuGHFvwQ,[]
2019-10-29 22:39:59,@ireadya https://t.co/tyXHOvrS3V,[]
2019-10-29 22:38:26,"RT @Bibliogato: If you're a Jewish booktuber or bookstagrammer, I have copies of IT'S A WHOLE SPIEL, a Jewish YA anthology, to give away! I…",[]
2019-10-29 03:43:47,@ettubrody Aha I did enjoy Mapping the Interior so I shall trust your second recommendation 🤩,[]
2019-10-29 03:01:00,@LaurenMichele93 👽👽👽,[]
2019-10-29 02:43:27,@ettubrody Either! Both 😈,[]
2019-10-29 02:35:28,@MelanieH9615 I think I love space now. All the space.,[]
2019-10-29 02:35:10,@ettubrody Soft happy contemporary?,[]
2019-10-29 02:34:25,@ettubrody Something real life but just a wee bit magical.,[]
2019-10-29 02:34:04,@ettubrody Ooo ooooh lemme think,[]
2019-10-29 02:31:13,I love space,[]
2019-10-28 14:23:13,RT @DVpit_: a few #dvpit reminders before we begin!   - NO RETWEETS allowed &amp; no using the hashtag unless you are pitching/a participating…,['dvpit']
2019-10-27 17:40:17,@sleepingcrowns https://t.co/sETvyOLNON,[]
2019-10-27 00:23:03,@masondeaver This is my favourite costume of all time.,[]
2019-10-26 22:21:42,@ettubrody Aries easy,[]
2019-10-26 20:30:42,What a lovely goody bag from @RaincoastBooks!! #teensreadfeed https://t.co/4ZaGqhhSaL,['teensreadfeed']
2019-10-25 00:51:58,bro. https://t.co/6lh6QuTtQd,[]
2019-10-24 20:26:38,@WeeziesBooks Unhauled,[]
2019-10-24 20:26:09,@kat_tastic YEAH you did,[]
2019-10-24 05:18:41,@chandlerainsley Love it!,[]
